728,724,0.19491
728,725,0.49762
728,726,0.15904
728,727,0.55289
728,728,1
728,729,0.41477
728,730,0.24684
728,731,0.27138
728,732,0.28715
728,733,0.2252
728,734,0.6121
728,735,0.18471
728,736,0.32056
728,737,0.25481
728,738,0.49115
728,739,0.21187
728,740,0.16484
728,741,0.27236
728,742,0.29891
728,743,0.15535
728,744,0.19273
728,745,0.31985
728,746,0.45712
728,747,0.35828
728,748,0.17201
728,749,0.51548
728,750,0.18109
728,751,0.2237
728,752,0.09164
728,754,0.062712
728,755,0.12125
728,756,0.070488
728,757,0.13389
728,758,0.06959
729,724,0.17186
729,725,0.27069
729,726,0.089665
729,727,0.25077
729,728,0.41477
729,729,1
729,730,0.22301
729,731,0.22775
729,732,0.21529
729,733,0.19849
729,734,0.29853
729,735,0.1248
729,736,0.24108
729,737,0.18466
729,738,0.25882
729,739,0.16284
729,740,0.18403
729,741,0.22434
729,742,0.28876
729,743,0.13787
729,744,0.1732
729,745,0.24427
729,746,0.23843
729,747,0.24878
729,748,0.13709
729,749,0.30705
729,750,0.19446
729,751,0.17858
729,752,0.066414
729,754,0.051319
729,755,0.099238
729,756,0.061736
729,757,0.11848
729,758,0.048733
730,724,0.13983
730,725,0.19757
730,726,0.080091
730,727,0.23246
730,728,0.24684
730,729,0.22301
730,730,1
730,731,0.19588
730,732,0.20101
730,733,0.15794
730,734,0.22319
730,735,0.083067
730,736,0.20836
730,737,0.13616
730,738,0.22283
730,739,0.1402
730,740,0.14277
730,741,0.19963
730,742,0.14986
730,743,0.10583
730,744,0.12023
730,745,0.15909
730,746,0.22575
730,747,0.19216
730,748,0.11229
730,749,0.23046
730,750,0.16047
730,751,0.14428
730,752,0.06226
730,754,0.061398
730,755,0.093271
730,756,0.070512
730,757,0.12046
730,758,0.037239
731,724,0.14406
731,725,0.17582
731,726,0.083402
731,727,0.23425
731,728,0.27138
731,729,0.22775
731,730,0.19588
731,731,1
731,732,0.1729
731,733,0.17429
731,734,0.21698
731,735,0.10354
731,736,0.17119
731,737,0.1462
731,738,0.18642
731,739,0.13848
731,740,0.096171
731,741,0.19898
731,742,0.16429
731,743,0.10352
731,744,0.11152
731,745,0.14711
731,746,0.1979
731,747,0.16895
731,748,0.095923
731,749,0.22628
731,750,0.12119
731,751,0.11765
731,752,0.054848
731,754,0.046871
731,755,0.077184
731,756,0.056498
731,757,0.099075
731,758,0.033545
732,724,0.14374
732,725,0.20646
732,726,0.08124
732,727,0.2557
732,728,0.28715
732,729,0.21529
732,730,0.20101
732,731,0.1729
732,732,1
732,733,0.16448
732,734,0.21373
732,735,0.086355
732,736,0.21224
732,737,0.13261
732,738,0.22601
732,739,0.16161
732,740,0.17928
732,741,0.36191
732,742,0.16637
732,743,0.1049
732,744,0.13169
732,745,0.17417
732,746,0.22959
732,747,0.20299
732,748,0.10534
732,749,0.23944
732,750,0.18026
732,751,0.13976
732,752,0.066597
732,754,0.066448
732,755,0.10283
732,756,0.072625
732,757,0.111
732,758,0.064444
733,724,0.1092
733,725,0.1406
733,726,0.05579
733,727,0.19191
733,728,0.2252
733,729,0.19849
733,730,0.15794
733,731,0.17429
733,732,0.16448
733,733,1
733,734,0.1745
733,735,0.084998
733,736,0.48332
733,737,0.37856
733,738,0.14124
733,739,0.12555
733,740,0.13029
733,741,0.15476
733,742,0.14978
733,743,0.12971
733,744,0.15091
733,745,0.17779
733,746,0.1557
733,747,0.21603
733,748,0.1277
733,749,0.19806
733,750,0.1574
733,751,0.14086
733,752,0.071218
733,754,0.059059
733,755,0.11353
733,756,0.073907
733,757,0.13044
733,758,0.054965
734,724,0.16495
734,725,0.42803
734,726,0.2008
734,727,0.47286
734,728,0.6121
734,729,0.29853
734,730,0.22319
734,731,0.21698
734,732,0.21373
734,733,0.1745
734,734,1
734,735,0.26327
734,736,0.26989
734,737,0.23429
734,738,0.42267
734,739,0.15773
734,740,0.10878
734,741,0.22912
734,742,0.21917
734,743,0.13528
734,744,0.15221
734,745,0.25233
734,746,0.40583
734,747,0.3164
734,748,0.14956
734,749,0.42636
734,750,0.18321
734,751,0.19
734,752,0.075195
734,754,0.071998
734,755,0.10553
734,756,0.06632
734,757,0.1059
734,758,0.051469
735,724,0.068143
735,725,0.23604
735,726,0.19747
735,727,0.21043
735,728,0.18471
735,729,0.1248
735,730,0.083067
735,731,0.10354
735,732,0.086355
735,733,0.084998
735,734,0.26327
735,735,1
735,736,0.099819
735,737,0.090394
735,738,0.27161
735,739,0.066451
735,740,0.037529
735,741,0.09196
735,742,0.076793
735,743,0.065351
735,744,0.072894
735,745,0.09675
735,746,0.24308
735,747,0.13513
735,748,0.066911
735,749,0.16778
735,750,0.07251
735,751,0.075385
735,752,0.03395
735,754,0.063873
735,755,0.096047
735,756,0.043921
735,757,0.044312
735,758,0.049188
736,724,0.14269
736,725,0.22013
736,726,0.071202
736,727,0.28619
736,728,0.32056
736,729,0.24108
736,730,0.20836
736,731,0.17119
736,732,0.21224
736,733,0.48332
736,734,0.26989
736,735,0.099819
736,736,1
736,737,0.55585
736,738,0.22828
736,739,0.1864
736,740,0.15939
736,741,0.1951
736,742,0.20486
736,743,0.14746
736,744,0.17263
736,745,0.23681
736,746,0.23028
736,747,0.27391
736,748,0.16755
736,749,0.26723
736,750,0.22599
736,751,0.15392
736,752,0.070734
736,754,0.067613
736,755,0.11328
736,756,0.076563
736,757,0.14604
736,758,0.05029
737,724,0.095067
737,725,0.16683
737,726,0.054341
737,727,0.26945
737,728,0.25481
737,729,0.18466
737,730,0.13616
737,731,0.1462
737,732,0.13261
737,733,0.37856
737,734,0.23429
737,735,0.090394
737,736,0.55585
737,737,1
737,738,0.17072
737,739,0.12608
737,740,0.11856
737,741,0.16303
737,742,0.12707
737,743,0.12524
737,744,0.14789
737,745,0.27779
737,746,0.19158
737,747,0.24518
737,748,0.18457
737,749,0.18768
737,750,0.18405
737,751,0.12992
737,752,0.059543
737,754,0.061228
737,755,0.10129
737,756,0.067753
737,757,0.14517
737,758,0.060847
738,724,0.14149
738,725,0.70497
738,726,0.19799
738,727,0.70985
738,728,0.49115
738,729,0.25882
738,730,0.22283
738,731,0.18642
738,732,0.22601
738,733,0.14124
738,734,0.42267
738,735,0.27161
738,736,0.22828
738,737,0.17072
738,738,1
738,739,0.11203
738,740,0.082706
738,741,0.19991
738,742,0.15054
738,743,0.11265
738,744,0.15077
738,745,0.1987
738,746,0.77475
738,747,0.39268
738,748,0.11543
738,749,0.54062
738,750,0.16208
738,751,0.16193
738,752,0.058832
738,754,0.048465
738,755,0.077963
738,756,0.055028
738,757,0.072943
738,758,0.041772
739,724,0.12881
739,725,0.12064
739,726,0.039633
739,727,0.15062
739,728,0.21187
739,729,0.16284
739,730,0.1402
739,731,0.13848
739,732,0.16161
739,733,0.12555
739,734,0.15773
739,735,0.066451
739,736,0.1864
739,737,0.12608
739,738,0.11203
739,739,1
739,740,0.12016
739,741,0.17666
739,742,0.23657
739,743,0.08747
739,744,0.097876
739,745,0.1279
739,746,0.11218
739,747,0.1617
739,748,0.10312
739,749,0.16753
739,750,0.13722
739,751,0.088958
739,752,0.074149
739,754,0.064931
739,755,0.087509
739,756,0.063181
739,757,0.10653
739,758,0.053195
740,724,0.10235
740,725,0.081756
740,726,0.036793
740,727,0.099061
740,728,0.16484
740,729,0.18403
740,730,0.14277
740,731,0.096171
740,732,0.17928
740,733,0.13029
740,734,0.10878
740,735,0.037529
740,736,0.15939
740,737,0.11856
740,738,0.082706
740,739,0.12016
740,740,1
740,741,0.12596
740,742,0.13953
740,743,0.086236
740,744,0.090145
740,745,0.15334
740,746,0.095805
740,747,0.17349
740,748,0.12451
740,749,0.13834
740,750,0.17003
740,751,0.080329
740,752,0.082653
740,754,0.058192
740,755,0.091134
740,756,0.05077
740,757,0.10711
740,758,0.060755
741,724,0.20554
741,725,0.18997
741,726,0.068983
741,727,0.23562
741,728,0.27236
741,729,0.22434
741,730,0.19963
741,731,0.19898
741,732,0.36191
741,733,0.15476
741,734,0.22912
741,735,0.09196
741,736,0.1951
741,737,0.16303
741,738,0.19991
741,739,0.17666
741,740,0.12596
741,741,1
741,742,0.16235
741,743,0.10604
741,744,0.12931
741,745,0.15794
741,746,0.22478
741,747,0.18043
741,748,0.15042
741,749,0.2156
741,750,0.16887
741,751,0.11752
741,752,0.11728
741,754,0.066706
741,755,0.10896
741,756,0.12173
741,757,0.10243
741,758,0.064133
742,724,0.16568
742,725,0.18009
742,726,0.045794
742,727,0.16131
742,728,0.29891
742,729,0.28876
742,730,0.14986
742,731,0.16429
742,732,0.16637
742,733,0.14978
742,734,0.21917
742,735,0.076793
742,736,0.20486
742,737,0.12707
742,738,0.15054
742,739,0.23657
742,740,0.13953
742,741,0.16235
742,742,1
742,743,0.11284
742,744,0.13734
742,745,0.17819
742,746,0.12094
742,747,0.18465
742,748,0.10449
742,749,0.21694
742,750,0.1397
742,751,0.12462
742,752,0.06367
742,754,0.055371
742,755,0.075065
742,756,0.055492
742,757,0.10027
742,758,0.039246
743,724,0.10156
743,725,0.099194
743,726,0.038847
743,727,0.13456
743,728,0.15535
743,729,0.13787
743,730,0.10583
743,731,0.10352
743,732,0.1049
743,733,0.12971
743,734,0.13528
743,735,0.065351
743,736,0.14746
743,737,0.12524
743,738,0.11265
743,739,0.08747
743,740,0.086236
743,741,0.10604
743,742,0.11284
743,743,1
743,744,0.67326
743,745,0.14501
743,746,0.12325
743,747,0.15549
743,748,0.075672
743,749,0.14
743,750,0.10683
743,751,0.089889
743,752,0.039643
743,754,0.045174
743,755,0.063586
743,756,0.045041
743,757,0.12087
743,758,0.072536
744,724,0.090265
744,725,0.14969
744,726,0.046954
744,727,0.17805
744,728,0.19273
744,729,0.1732
744,730,0.12023
744,731,0.11152
744,732,0.13169
744,733,0.15091
744,734,0.15221
744,735,0.072894
744,736,0.17263
744,737,0.14789
744,738,0.15077
744,739,0.097876
744,740,0.090145
744,741,0.12931
744,742,0.13734
744,743,0.67326
744,744,1
744,745,0.15165
744,746,0.16682
744,747,0.16817
744,748,0.083984
744,749,0.18907
744,750,0.12044
744,751,0.098663
744,752,0.0424
744,754,0.046676
744,755,0.06397
744,756,0.048966
744,757,0.10409
744,758,0.055449
745,724,0.133
745,725,0.18639
745,726,0.05486
745,727,0.25475
745,728,0.31985
745,729,0.24427
745,730,0.15909
745,731,0.14711
745,732,0.17417
745,733,0.17779
745,734,0.25233
745,735,0.09675
745,736,0.23681
745,737,0.27779
745,738,0.1987
745,739,0.1279
745,740,0.15334
745,741,0.15794
745,742,0.17819
745,743,0.14501
745,744,0.15165
745,745,1
745,746,0.20169
745,747,0.22922
745,748,0.14897
745,749,0.21399
745,750,0.19646
745,751,0.12239
745,752,0.069974
745,754,0.050763
745,755,0.13091
745,756,0.070485
745,757,0.12092
745,758,0.052292
746,724,0.143
746,725,0.63043
746,726,0.17209
746,727,0.69001
746,728,0.45712
746,729,0.23843
746,730,0.22575
746,731,0.1979
746,732,0.22959
746,733,0.1557
746,734,0.40583
746,735,0.24308
746,736,0.23028
746,737,0.19158
746,738,0.77475
746,739,0.11218
746,740,0.095805
746,741,0.22478
746,742,0.12094
746,743,0.12325
746,744,0.16682
746,745,0.20169
746,746,1
746,747,0.38689
746,748,0.10972
746,749,0.50884
746,750,0.14543
746,751,0.18326
746,752,0.062878
746,754,0.063281
746,755,0.083472
746,756,0.066874
746,757,0.12573
746,758,0.082217
747,724,0.12153
747,725,0.356
747,726,0.10298
747,727,0.35641
747,728,0.35828
747,729,0.24878
747,730,0.19216
747,731,0.16895
747,732,0.20299
747,733,0.21603
747,734,0.3164
747,735,0.13513
747,736,0.27391
747,737,0.24518
747,738,0.39268
747,739,0.1617
747,740,0.17349
747,741,0.18043
747,742,0.18465
747,743,0.15549
747,744,0.16817
747,745,0.22922
747,746,0.38689
747,747,1
747,748,0.22894
747,749,0.43712
747,750,0.26492
747,751,0.21959
747,752,0.078602
747,754,0.11678
747,755,0.15012
747,756,0.082453
747,757,0.3943
747,758,0.3204
748,724,0.082491
748,725,0.10333
748,726,0.040656
748,727,0.12157
748,728,0.17201
748,729,0.13709
748,730,0.11229
748,731,0.095923
748,732,0.10534
748,733,0.1277
748,734,0.14956
748,735,0.066911
748,736,0.16755
748,737,0.18457
748,738,0.11543
748,739,0.10312
748,740,0.12451
748,741,0.15042
748,742,0.10449
748,743,0.075672
748,744,0.083984
748,745,0.14897
748,746,0.10972
748,747,0.22894
748,748,1
748,749,0.17556
748,750,0.1948
748,751,0.11843
748,752,0.045834
748,754,0.043711
748,755,0.15284
748,756,0.057384
748,757,0.099064
748,758,0.056953
749,724,0.14445
749,725,0.51372
749,726,0.13274
749,727,0.52846
749,728,0.51548
749,729,0.30705
749,730,0.23046
749,731,0.22628
749,732,0.23944
749,733,0.19806
749,734,0.42636
749,735,0.16778
749,736,0.26723
749,737,0.18768
749,738,0.54062
749,739,0.16753
749,740,0.13834
749,741,0.2156
749,742,0.21694
749,743,0.14
749,744,0.18907
749,745,0.21399
749,746,0.50884
749,747,0.43712
749,748,0.17556
749,749,1
749,750,0.18602
749,751,0.20661
749,752,0.066503
749,754,0.06637
749,755,0.097963
749,756,0.072029
749,757,0.1601
749,758,0.096506
750,724,0.10249
750,725,0.12227
750,726,0.042101
750,727,0.15233
750,728,0.18109
750,729,0.19446
750,730,0.16047
750,731,0.12119
750,732,0.18026
750,733,0.1574
750,734,0.18321
750,735,0.07251
750,736,0.22599
750,737,0.18405
750,738,0.16208
750,739,0.13722
750,740,0.17003
750,741,0.16887
750,742,0.1397
750,743,0.10683
750,744,0.12044
750,745,0.19646
750,746,0.14543
750,747,0.26492
750,748,0.1948
750,749,0.18602
750,750,1
750,751,0.12642
750,752,0.06441
750,754,0.069557
750,755,0.1256
750,756,0.077265
750,757,0.17546
750,758,0.091247
751,724,0.087865
751,725,0.16922
751,726,0.057644
751,727,0.19705
751,728,0.2237
751,729,0.17858
751,730,0.14428
751,731,0.11765
751,732,0.13976
751,733,0.14086
751,734,0.19
751,735,0.075385
751,736,0.15392
751,737,0.12992
751,738,0.16193
751,739,0.088958
751,740,0.080329
751,741,0.11752
751,742,0.12462
751,743,0.089889
751,744,0.098663
751,745,0.12239
751,746,0.18326
751,747,0.21959
751,748,0.11843
751,749,0.20661
751,750,0.12642
751,751,1
751,752,0.084444
751,754,0.074162
751,755,0.14265
751,756,0.068621
751,757,0.19804
751,758,0.20344
752,724,0.050317
752,725,0.059893
752,726,0.020242
752,727,0.063172
752,728,0.09164
752,729,0.066414
752,730,0.06226
752,731,0.054848
752,732,0.066597
752,733,0.071218
752,734,0.075195
752,735,0.03395
752,736,0.070734
752,737,0.059543
752,738,0.058832
752,739,0.074149
752,740,0.082653
752,741,0.11728
752,742,0.06367
752,743,0.039643
752,744,0.0424
752,745,0.069974
752,746,0.062878
752,747,0.078602
752,748,0.045834
752,749,0.066503
752,750,0.06441
752,751,0.084444
752,752,1
752,754,0.1169
752,755,0.16149
752,756,0.1938
752,757,0.1403
752,758,0.08762
754,724,0.05145
754,725,0.051577
754,726,0.019037
754,727,0.057861
754,728,0.062712
754,729,0.051319
754,730,0.061398
754,731,0.046871
754,732,0.066448
754,733,0.059059
754,734,0.071998
754,735,0.063873
754,736,0.067613
754,737,0.061228
754,738,0.048465
754,739,0.064931
754,740,0.058192
754,741,0.066706
754,742,0.055371
754,743,0.045174
754,744,0.046676
754,745,0.050763
754,746,0.063281
754,747,0.11678
754,748,0.043711
754,749,0.06637
754,750,0.069557
754,751,0.074162
754,752,0.1169
754,754,1
754,755,0.22027
754,756,0.207
754,757,0.21221
754,758,0.18345
755,724,0.058926
755,725,0.072118
755,726,0.045367
755,727,0.085612
755,728,0.12125
755,729,0.099238
755,730,0.093271
755,731,0.077184
755,732,0.10283
755,733,0.11353
755,734,0.10553
755,735,0.096047
755,736,0.11328
755,737,0.10129
755,738,0.077963
755,739,0.087509
755,740,0.091134
755,741,0.10896
755,742,0.075065
755,743,0.063586
755,744,0.06397
755,745,0.13091
755,746,0.083472
755,747,0.15012
755,748,0.15284
755,749,0.097963
755,750,0.1256
755,751,0.14265
755,752,0.16149
755,754,0.22027
755,755,1
755,756,0.13995
755,757,0.13409
755,758,0.14009
756,724,0.049173
756,725,0.05961
756,726,0.019385
756,727,0.061026
756,728,0.070488
756,729,0.061736
756,730,0.070512
756,731,0.056498
756,732,0.072625
756,733,0.073907
756,734,0.06632
756,735,0.043921
756,736,0.076563
756,737,0.067753
756,738,0.055028
756,739,0.063181
756,740,0.05077
756,741,0.12173
756,742,0.055492
756,743,0.045041
756,744,0.048966
756,745,0.070485
756,746,0.066874
756,747,0.082453
756,748,0.057384
756,749,0.072029
756,750,0.077265
756,751,0.068621
756,752,0.1938
756,754,0.207
756,755,0.13995
756,756,1
756,757,0.12285
756,758,0.072857
757,724,0.080713
757,725,0.074208
757,726,0.033551
757,727,0.1008
757,728,0.13389
757,729,0.11848
757,730,0.12046
757,731,0.099075
757,732,0.111
757,733,0.13044
757,734,0.1059
757,735,0.044312
757,736,0.14604
757,737,0.14517
757,738,0.072943
757,739,0.10653
757,740,0.10711
757,741,0.10243
757,742,0.10027
757,743,0.12087
757,744,0.10409
757,745,0.12092
757,746,0.12573
757,747,0.3943
757,748,0.099064
757,749,0.1601
757,750,0.17546
757,751,0.19804
757,752,0.1403
757,754,0.21221
757,755,0.13409
757,756,0.12285
757,757,1
757,758,0.54318
758,724,0.033231
758,725,0.038614
758,726,0.022283
758,727,0.047249
758,728,0.06959
758,729,0.048733
758,730,0.037239
758,731,0.033545
758,732,0.064444
758,733,0.054965
758,734,0.051469
758,735,0.049188
758,736,0.05029
758,737,0.060847
758,738,0.041772
758,739,0.053195
758,740,0.060755
758,741,0.064133
758,742,0.039246
758,743,0.072536
758,744,0.055449
758,745,0.052292
758,746,0.082217
758,747,0.3204
758,748,0.056953
758,749,0.096506
758,750,0.091247
758,751,0.20344
758,752,0.08762
758,754,0.18345
758,755,0.14009
758,756,0.072857
758,757,0.54318
758,758,1
